,id,name,timezone,label,lat,lon,insee,region,label_region,id_region,zip_code
12,stop_area:SNCF:87181222,Colmar Saint-Joseph,Europe/Paris,Colmar Saint-Joseph (Colmar),48.081731,7.345283,68066,Colmar,Colmar (68000),admin:fr:68066,68000
13,stop_area:SNCF:87665240,Colmar St-Joseph Rue du Val St-Grégoire,Europe/Paris,Colmar St-Joseph Rue du Val St-Grégoire (Colmar),48.080688,7.347182,68066,Colmar,Colmar (68000),admin:fr:68066,68000
14,stop_area:SNCF:87381087,Colombes,Europe/Paris,Colombes (Colombes),48.92383,2.25939,92025,Colombes,Colombes (92700),admin:fr:92025,92700
15,stop_area:SNCF:87744011,Colombey-les-Belles Mairie,Europe/Paris,Colombey-les-Belles Mairie (Colombey-les-Belles),48.528805,5.897083,54135,Colombey-les-Belles,Colombey-les-Belles (54170),admin:fr:54135,54170
16,stop_area:SNCF:87184556,Colombier-Fontaine,Europe/Paris,Colombier-Fontaine (Colombier-Fontaine),47.455445,6.689097,25159,Colombier-Fontaine,Colombier-Fontaine (25260),admin:fr:25159,25260
17,stop_area:SNCF:87611467,Colomiers,Europe/Paris,Colomiers (Colomiers),43.603734,1.334221,31149,Colomiers,Colomiers (31770),admin:fr:31149,31770
18,stop_area:SNCF:87611921,Colomiers - Lycée International,Europe/Paris,Colomiers - Lycée International (Colomiers),43.616306,1.314116,31149,Colomiers,Colomiers (31770),admin:fr:31149,31770
19,stop_area:SNCF:87478057,Combourg,Europe/Paris,Combourg (Combourg),48.41609,-1.72792,35085,Combourg,Combourg (35270),admin:fr:35085,35270
20,stop_area:SNCF:87682146,Combs-la-Ville - Quincy,Europe/Paris,Combs-la-Ville - Quincy (Combs-la-Ville),48.66721,2.547728,77122,Combs-la-Ville,Combs-la-Ville (77380),admin:fr:77122,77380
21,stop_area:SNCF:87286260,Comines,Europe/Paris,Comines (Comines),50.760975,3.00957,59152,Comines,Comines (59560),admin:fr:59152,59560
22,stop_area:SNCF:87641415,Commentry,Europe/Paris,Commentry (Commentry),46.295105,2.739938,03082,Commentry,Commentry (03600),admin:fr:03082,03600
23,stop_area:SNCF:87175257,Commercy,Europe/Paris,Commercy (Commercy),48.765749,5.58861,55122,Commercy,Commercy (55200),admin:fr:55122,55200
24,stop_area:SNCF:87743690,Commercy Zone du Seugnon,Europe/Paris,Commercy Zone du Seugnon (Commercy),48.749547,5.600013,55122,Commercy,Commercy (55200),admin:fr:55122,55200
0,stop_area:SNCF:87698456,Communay - Les Bonnières,Europe/Paris,Communay - Les Bonnières (Communay),45.604233,4.83576,69272,Communay,Communay (69360),admin:fr:69272,69360
1,stop_area:SNCF:87177360,Communay - Stade,Europe/Paris,Communay - Stade (Communay),45.605889,4.8489,69272,Communay,Communay (69360),admin:fr:69272,69360
2,stop_area:SNCF:87698449,Communay La Guicharde,Europe/Paris,Communay La Guicharde (Communay),45.605992,4.844531,69272,Communay,Communay (69360),admin:fr:69272,69360
3,stop_area:SNCF:87698464,Communay Les Brosses,Europe/Paris,Communay Les Brosses (Communay),45.604746,4.827676,69272,Communay,Communay (69360),admin:fr:69272,69360
4,stop_area:SNCF:87272047,Compans,Europe/Paris,Compans (Compans),48.99198,2.66616,77123,Compans,Compans (77290),admin:fr:77123,77290
5,stop_area:SNCF:87276691,Compiègne,Europe/Paris,Compiègne (Compiègne),49.421977,2.823693,60159,Compiègne,Compiègne (60200),admin:fr:60159,60200
6,stop_area:SNCF:87474387,Concarneau,Europe/Paris,Concarneau (Concarneau),47.8778,-3.91993,29039,Concarneau,Concarneau (29900),admin:fr:29039,29900
7,stop_area:SNCF:87479899,Concarneau Port,Europe/Paris,Concarneau Port (Concarneau),47.873954,-3.917907,29039,Concarneau,Concarneau (29900),admin:fr:29039,29900
8,stop_area:SNCF:87387159,Conches,Europe/Paris,Conches (Conches-en-Ouche),48.96236,0.93789,27165,Conches-en-Ouche,Conches-en-Ouche (27190),admin:fr:27165,27190
9,stop_area:SNCF:87594382,Condat - Le Lardin,Europe/Paris,Condat - Le Lardin (Le Lardin-Saint-Lazare),45.126732,1.226727,24229,Le Lardin-Saint-Lazare,Le Lardin-Saint-Lazare (24570),admin:fr:24229,24570
10,stop_area:SNCF:87394288,Condé-sur-Huisne,Europe/Paris,Condé-sur-Huisne (Sablons sur Huisne),48.383367,0.848881,61116,Sablons sur Huisne,Sablons sur Huisne (61110),admin:fr:61116,61110
11,stop_area:SNCF:87192666,Conflans - Jarny,Europe/Paris,Conflans - Jarny (Jarny),49.166118,5.867933,54273,Jarny,Jarny (54800),admin:fr:54273,54800
12,stop_area:SNCF:87381459,Conflans Fin d'Oise,Europe/Paris,Conflans Fin d'Oise (Conflans-Sainte-Honorine),48.989261,2.074587,78172,Conflans-Sainte-Honorine,Conflans-Sainte-Honorine (78700),admin:fr:78172,78700
13,stop_area:SNCF:87381897,Conflans-Sainte-Honorine,Europe/Paris,Conflans-Sainte-Honorine (Conflans-Sainte-Honorine),48.99646,2.09783,78172,Conflans-Sainte-Honorine,Conflans-Sainte-Honorine (78700),admin:fr:78172,78700
14,stop_area:SNCF:87396218,Conlie,Europe/Paris,Conlie (Conlie),48.127221,-0.01162,72089,Conlie,Conlie (72240),admin:fr:72089,72240
15,stop_area:SNCF:87396309,Connerré - Beillé,Europe/Paris,Connerré - Beillé (Beillé),48.07371,0.486896,72031,Beillé,Beillé (72160),admin:fr:72031,72160
16,stop_area:SNCF:87194456,Cons-la-Grandville Centre,Europe/Paris,Cons-la-Grandville Centre (Cons-la-Grandville),49.484022,5.701711,54137,Cons-la-Grandville,Cons-la-Grandville (54870),admin:fr:54137,54870
17,stop_area:SNCF:87406660,Cons-la-Grandville Haut Fourneau,Europe/Paris,Cons-la-Grandville Haut Fourneau (Cons-la-Grandville),49.486709,5.700295,54137,Cons-la-Grandville,Cons-la-Grandville (54870),admin:fr:54137,54870
18,stop_area:SNCF:87406678,Cons-la-Grandville Lotissement,Europe/Paris,Cons-la-Grandville Lotissement (Cons-la-Grandville),49.488068,5.708309,54137,Cons-la-Grandville,Cons-la-Grandville (54870),admin:fr:54137,54870
19,stop_area:SNCF:87144287,Contrexéville,Europe/Paris,Contrexéville (Contrexéville),48.179613,5.890633,88114,Contrexéville,Contrexéville (88140),admin:fr:88114,88140
20,stop_area:SNCF:85010231,Coppet,Europe/Paris,Coppet (Coppet),46.317378,6.187829,,Coppet,Coppet,admin:osm:relation:1684917,
21,stop_area:SNCF:87345116,Corbehem,Europe/Paris,Corbehem (Corbehem),50.342992,3.040005,62240,Corbehem,Corbehem (62112),admin:fr:62240,62112
22,stop_area:SNCF:87574970,Corbeil Essonne Noctilien,Europe/Paris,Corbeil Essonne Noctilien (Corbeil-Essonnes),48.613964,2.474243,91174,Corbeil-Essonnes,Corbeil-Essonnes (91100),admin:fr:91174,91100
23,stop_area:SNCF:87681007,Corbeil-Essonnes,Europe/Paris,Corbeil-Essonnes (Corbeil-Essonnes),48.614405,2.47376,91174,Corbeil-Essonnes,Corbeil-Essonnes (91100),admin:fr:91174,91100
24,stop_area:SNCF:87984369,Corbeil-Essonnes - Ambroise Croizat,Europe/Paris,Corbeil-Essonnes - Ambroise Croizat (Corbeil-Essonnes),48.606355,2.466173,91174,Corbeil-Essonnes,Corbeil-Essonnes (91100),admin:fr:91174,91100
0,stop_area:SNCF:87977355,Corbeil-Essonnes - Les Tarterêts,Europe/Paris,Corbeil-Essonnes - Les Tarterêts (Corbeil-Essonnes),48.613746,2.458717,91174,Corbeil-Essonnes,Corbeil-Essonnes (91100),admin:fr:91174,91100
1,stop_area:SNCF:87313056,Corbie,Europe/Paris,Corbie (Corbie),49.91163,2.499953,80212,Corbie,Corbie (80800),admin:fr:80212,80800
2,stop_area:SNCF:87696617,Corbigny,Europe/Paris,Corbigny (Corbigny),47.254807,3.677323,58083,Corbigny,Corbigny (58800),admin:fr:58083,58800
3,stop_area:SNCF:87716696,Corcieux Le Conti,Europe/Paris,Corcieux Le Conti (Corcieux),48.170746,6.882863,88115,Corcieux,Corcieux (88430),admin:fr:88115,88430
4,stop_area:SNCF:87272286,Corcy,Europe/Paris,Corcy (Corcy),49.255201,3.216073,02216,Corcy,Corcy (02600),admin:fr:02216,02600
5,stop_area:SNCF:87481820,Cordemais,Europe/Paris,Cordemais (Cordemais),47.302201,-1.846637,44045,Cordemais,Cordemais (44360),admin:fr:44045,44360
6,stop_area:SNCF:87613802,Cordes - Vindrac,Europe/Paris,Cordes - Vindrac (Vindrac-Alayrac),44.067189,1.900229,81320,Vindrac-Alayrac,Vindrac-Alayrac (81170),admin:fr:81320,81170
7,stop_area:SNCF:87713537,Corgoloin,Europe/Paris,Corgoloin (Corgoloin),47.084209,4.916854,21194,Corgoloin,Corgoloin (21700),admin:fr:21194,21700
8,stop_area:SNCF:87381863,Cormeilles-en-Parisis,Europe/Paris,Cormeilles-en-Parisis (Cormeilles-en-Parisis),48.968668,2.193443,95176,Cormeilles-en-Parisis,Cormeilles-en-Parisis (95240),admin:fr:95176,95240
9,stop_area:SNCF:87340380,Corménon Centre,Europe/Paris,Corménon Centre (Cormenon),47.967712,0.892835,41060,Cormenon,Cormenon (41170),admin:fr:41060,41170
10,stop_area:SNCF:87571430,Cormery,Europe/Paris,Cormery (Cormery),47.26263,0.8349529999999999,37083,Cormery,Cormery (37320),admin:fr:37083,37320
11,stop_area:SNCF:87337501,Cormery Place du Croissant,Europe/Paris,Cormery Place du Croissant (Cormery),47.26863,0.835304,37083,Cormery,Cormery (37320),admin:fr:37083,37320
12,stop_area:SNCF:87594481,Cornil,Europe/Paris,Cornil (Cornil),45.21522,1.698189,19061,Cornil,Cornil (19150),admin:fr:19061,19150
13,stop_area:SNCF:87738377,Cornimont Collège,Europe/Paris,Cornimont Collège (Cornimont),47.96267,6.833099,88116,Cornimont,Cornimont (88310),admin:fr:88116,88310
14,stop_area:SNCF:87405779,Cornimont Hôpital,Europe/Paris,Cornimont Hôpital (Cornimont),47.97198,6.83197,88116,Cornimont,Cornimont (88310),admin:fr:88116,88310
15,stop_area:SNCF:87405787,Cornimont Lansauchamp,Europe/Paris,Cornimont Lansauchamp (Cornimont),47.984944,6.836527,88116,Cornimont,Cornimont (88310),admin:fr:88116,88310
16,stop_area:SNCF:87405795,Cornimont Perception,Europe/Paris,Cornimont Perception (Cornimont),47.963446,6.838716,88116,Cornimont,Cornimont (88310),admin:fr:88116,88310
17,stop_area:SNCF:87144691,Cornimont Place Pranzière,Europe/Paris,Cornimont Place Pranzière (Cornimont),47.962747,6.837482,88116,Cornimont,Cornimont (88310),admin:fr:88116,88310
18,stop_area:SNCF:87345132,Coron de Méricourt,Europe/Paris,Coron de Méricourt (Méricourt),50.414934,2.886156,62570,Méricourt,Méricourt (62680),admin:fr:62570,62680
19,stop_area:SNCF:87471326,Corps-Nuds,Europe/Paris,Corps-Nuds (Corps-Nuds),47.985167,-1.575472,35088,Corps-Nuds,Corps-Nuds (35150),admin:fr:35088,35150
20,stop_area:SNCF:87594119,Corrèze,Europe/Paris,Corrèze (Saint-Priest-de-Gimel),45.32948,1.881079,19236,Saint-Priest-de-Gimel,Saint-Priest-de-Gimel (19800),admin:fr:19236,19800
21,stop_area:SNCF:87478180,Corseul - Languenan,Europe/Paris,Corseul - Languenan (Languenan),48.496186,-2.141728,22105,Languenan,Languenan (22130),admin:fr:22105,22130
22,stop_area:SNCF:87696146,Cosne-sur-Loire,Europe/Paris,Cosne-sur-Loire (Cosne-Cours-sur-Loire),47.413966,2.93192,58086,Cosne-Cours-sur-Loire,Cosne-Cours-sur-Loire (58200),admin:fr:58086,58200
23,stop_area:SNCF:87453654,Costaros,Europe/Paris,Costaros (Costaros),44.894412,3.849557,43077,Costaros,Costaros (43490),admin:fr:43077,43490
24,stop_area:SNCF:87687400,Coubladour - Rond-point,Europe/Paris,Coubladour - Rond-point (Loudes),45.115378,3.743527,43124,Loudes,Loudes (43320),admin:fr:43124,43320
0,stop_area:SNCF:87171769,Coucy-lès-Eppes,Europe/Paris,Coucy-lès-Eppes (Coucy-lès-Eppes),49.556266,3.774726,02218,Coucy-lès-Eppes,Coucy-lès-Eppes (02840),admin:fr:02218,02840
1,stop_area:SNCF:87281402,Coudekerque-Branche,Europe/Paris,Coudekerque-Branche (Coudekerque-Branche),51.017916,2.375182,59155,Coudekerque-Branche,Coudekerque-Branche (59210),admin:fr:59155,59210
2,stop_area:SNCF:87481804,Couëron,Europe/Paris,Couëron (Couëron),47.221916,-1.723605,44047,Couëron,Couëron (44220),admin:fr:44047,44220
3,stop_area:SNCF:87615120,Couffoulens - Leuc,Europe/Paris,Couffoulens - Leuc (Couffoulens),43.155635,2.316421,11102,Couffoulens,Couffoulens (11250),admin:fr:11102,11250
4,stop_area:SNCF:87116731,Couilly - Saint-Germain - Quincy,Europe/Paris,Couilly - Saint-Germain - Quincy (Saint-Germain-sur-Morin),48.882785,2.853979,77413,Saint-Germain-sur-Morin,Saint-Germain-sur-Morin (77860),admin:fr:77413,77860
5,stop_area:SNCF:87615203,Couiza - Montazels,Europe/Paris,Couiza - Montazels (Montazels),42.942375,2.248537,11240,Montazels,Montazels (11190),admin:fr:11240,11190
6,stop_area:SNCF:87640714,Couiza - Saint-Anne,Europe/Paris,Couiza - Saint-Anne (Couiza),42.941324,2.253746,11103,Couiza,Couiza (11190),admin:fr:11103,11190
7,stop_area:SNCF:87696831,Coulanges-sur-Yonne,Europe/Paris,Coulanges-sur-Yonne (Crain),47.527175,3.547282,89129,Crain,Crain (89480),admin:fr:89129,89480
8,stop_area:SNCF:87314534,Coullons,Europe/Paris,Coullons (Coullons),47.620292,2.492527,45108,Coullons,Coullons (45720),admin:fr:45108,45720
9,stop_area:SNCF:87116301,Coulommiers,Europe/Paris,Coulommiers (Coulommiers),48.807783,3.082122,77131,Coulommiers,Coulommiers (77120),admin:fr:77131,77120
10,stop_area:SNCF:87382200,Courbevoie,Europe/Paris,Courbevoie (Courbevoie),48.898288,2.247994,92026,Courbevoie,Courbevoie (92400),admin:fr:92026,92400
11,stop_area:SNCF:87571448,Courcay - Tauxigny,Europe/Paris,Courcay - Tauxigny (Courçay),47.237613,0.867603,37085,Courçay,Courçay (37310),admin:fr:37085,37310
12,stop_area:SNCF:87644104,Courcay Rouvre,Europe/Paris,Courcay Rouvre (Courçay),47.241687,0.872641,37085,Courçay,Courçay (37310),admin:fr:37085,37310
13,stop_area:SNCF:87688960,Courçay-Église,Europe/Paris,Courçay-Église (Courçay),47.249982,0.876129,37085,Courçay,Courçay (37310),admin:fr:37085,37310
14,stop_area:SNCF:87758888,Courcelle sur Yvette,Europe/Paris,Courcelle sur Yvette (Gif-sur-Yvette),48.700892,2.099105,91272,Gif-sur-Yvette,Gif-sur-Yvette (91190),admin:fr:91272,91190
15,stop_area:SNCF:87342063,Courcelles-le-Comte,Europe/Paris,Courcelles-le-Comte (Courcelles-le-Comte),50.169632,2.787939,62248,Courcelles-le-Comte,Courcelles-le-Comte (62121),admin:fr:62248,62121
16,stop_area:SNCF:87192211,Courcelles-sur-Nied,Europe/Paris,Courcelles-sur-Nied (Courcelles-sur-Nied),49.063496,6.310991,57156,Courcelles-sur-Nied,Courcelles-sur-Nied (57530),admin:fr:57156,57530
17,stop_area:SNCF:85001412,Courchavon,Europe/Paris,Courchavon (Courchavon),47.43977,7.05765,,Courchavon,Courchavon,admin:osm:relation:1685588,
18,stop_area:SNCF:87171710,Courcy - Brimont,Europe/Paris,Courcy - Brimont (Courcy),49.3296,4.013462,51183,Courcy,Courcy (51220),admin:fr:51183,51220
19,stop_area:SNCF:85001214,Courfaivre,Europe/Paris,Courfaivre (Haute-Sorne),47.33508,7.29117,,Haute-Sorne,Haute-Sorne (2863),admin:osm:relation:2759181,2863
20,stop_area:SNCF:85001255,Courgenay,Europe/Paris,Courgenay (Courgenay),47.40522,7.12421,,Courgenay,Courgenay,admin:osm:relation:1685590,
21,stop_area:SNCF:87781161,Coursan,Europe/Paris,Coursan (Coursan),43.233731,3.050946,11106,Coursan,Coursan (11110),admin:fr:11106,11110
22,stop_area:SNCF:87139907,Coursan-en-Othe RN,Europe/Paris,Coursan-en-Othe RN (Coursan-en-Othe),48.079728,3.830522,10107,Coursan-en-Othe,Coursan-en-Othe (10130),admin:fr:10107,10130
23,stop_area:SNCF:87394494,Courtalain - Saint-Pellerin,Europe/Paris,Courtalain - Saint-Pellerin (Commune nouvelle d'Arrou),48.073599,1.127004,28012,Commune nouvelle d'Arrou,Commune nouvelle d'Arrou (28220-28290),admin:fr:28012,28220;28290
24,stop_area:SNCF:87643999,Courtalain Centre,Europe/Paris,Courtalain Centre (Commune nouvelle d'Arrou),48.07938,1.13613,28012,Commune nouvelle d'Arrou,Commune nouvelle d'Arrou (28220-28290),admin:fr:28012,28220;28290
0,stop_area:SNCF:85001271,Courtemaiche,Europe/Paris,Courtemaiche (Basse-Allaine),47.45587,7.05539,,Basse-Allaine,Basse-Allaine,admin:osm:relation:1685570,
1,stop_area:SNCF:85001206,Courtetelle,Europe/Paris,Courtetelle (Courtételle),47.34282,7.31794,,Courtételle,Courtételle (2852),admin:osm:relation:1685594,2852
2,stop_area:SNCF:87765180,Courthézon,Europe/Paris,Courthézon (Courthézon),44.089999,4.888178,84039,Courthézon,Courthézon (84350),admin:fr:84039,84350
3,stop_area:SNCF:88960080,Courtrai,Europe/Paris,Courtrai (Kortrijk),50.824,3.26,,Kortrijk,Kortrijk,admin:osm:relation:961284,
4,stop_area:SNCF:87394221,Courville-sur-Eure,Europe/Paris,Courville-sur-Eure (Courville-sur-Eure),48.451336,1.234902,28116,Courville-sur-Eure,Courville-sur-Eure (28190),admin:fr:28116,28190
5,stop_area:SNCF:87718270,Cousance,Europe/Paris,Cousance (Cousance),46.535169,5.386986,39173,Cousance,Cousance (39190),admin:fr:39173,39190
6,stop_area:SNCF:87447110,Coutances,Europe/Paris,Coutances (Coutances),49.042928,-1.441726,50147,Coutances,Coutances (50200),admin:fr:50147,50200
7,stop_area:SNCF:87584516,Coutras,Europe/Paris,Coutras (Coutras),45.036709,-0.131361,33138,Coutras,Coutras (33230),admin:fr:33138,33230
8,stop_area:SNCF:87337006,COUX Centre,Europe/Paris,COUX Centre (Coux),44.736095,4.623871,07072,Coux,Coux (07000),admin:fr:07072,07000
9,stop_area:SNCF:87697037,Couzon Au Mont D'Or Arret Tcl Gare,Europe/Paris,Couzon Au Mont D'Or Arret Tcl Gare (Couzon-au-Mont-d'Or),45.848577,4.832053,69068,Couzon-au-Mont-d'Or,Couzon-au-Mont-d'Or (69270),admin:fr:69068,69270
10,stop_area:SNCF:87721241,Couzon-au-Mont-d'Or,Europe/Paris,Couzon-au-Mont-d'Or (Couzon-au-Mont-d'Or),45.84876,4.82948,69068,Couzon-au-Mont-d'Or,Couzon-au-Mont-d'Or (69270),admin:fr:69068,69270
11,stop_area:SNCF:87313544,Cramoisy,Europe/Paris,Cramoisy (Cramoisy),49.256472,2.404874,60173,Cramoisy,Cramoisy (60660),admin:fr:60173,60660
12,stop_area:SNCF:87216184,Crancey Route Nationale,Europe/Paris,Crancey Route Nationale (Crancey),48.514376,3.640079,10114,Crancey,Crancey (10100),admin:fr:10114,10100
13,stop_area:SNCF:87613232,Cransac,Europe/Paris,Cransac (Cransac),44.522951,2.271867,12083,Cransac,Cransac (12110),admin:fr:12083,12110
14,stop_area:SNCF:87683649,Cravant - Bazarnes,Europe/Paris,Cravant - Bazarnes (Bazarnes),47.678508,3.681174,89030,Bazarnes,Bazarnes (89460),admin:fr:89030,89460
15,stop_area:SNCF:87725713,Crêches-sur-Saône,Europe/Paris,Crêches-sur-Saône (Crêches-sur-Saône),46.246154,4.784047,71150,Crêches-sur-Saône,Crêches-sur-Saône (71680),admin:fr:71150,71680
16,stop_area:SNCF:87116772,Crécy-la-Chapelle,Europe/Paris,Crécy-la-Chapelle (Crécy-la-Chapelle),48.859391,2.905748,77142,Crécy-la-Chapelle,Crécy-la-Chapelle (77580),admin:fr:77142,77580
17,stop_area:SNCF:87276006,Creil,Europe/Paris,Creil (Creil),49.263775,2.469293,60175,Creil,Creil (60100),admin:fr:60175,60100
18,stop_area:SNCF:87635805,Cremanvillers Route de Remiremont,Europe/Paris,Cremanvillers Route de Remiremont (Vagney),48.020436,6.711064,88486,Vagney,Vagney (88120),admin:fr:88486,88120
19,stop_area:SNCF:87723502,Crépieux la Pape,Europe/Paris,Crépieux la Pape (Rillieux-la-Pape),45.803918,4.892701,69286,Rillieux-la-Pape,Rillieux-la-Pape (69140),admin:fr:69286,69140
20,stop_area:SNCF:87296152,Crépy - Couvron,Europe/Paris,Crépy - Couvron (Crépy),49.62325,3.516475,02238,Crépy,Crépy (02870),admin:fr:02238,02870
21,stop_area:SNCF:87271593,Crépy-en-Valois,Europe/Paris,Crépy-en-Valois (Crépy-en-Valois),49.231252,2.886494,60176,Crépy-en-Valois,Crépy-en-Valois (60800),admin:fr:60176,60800
22,stop_area:SNCF:87761783,Crest,Europe/Paris,Crest (Crest),44.730196,5.016106,26108,Crest,Crest (26400),admin:fr:26108,26400
23,stop_area:SNCF:87608802,Créteil - Pompadour,Europe/Paris,Créteil - Pompadour (Créteil),48.77154,2.435276,94028,Créteil,Créteil (94000),admin:fr:94028,94000
24,stop_area:SNCF:87406736,Creutzwald Gare Routière,Europe/Paris,Creutzwald Gare Routière (Creutzwald),49.207797,6.697243,57160,Creutzwald,Creutzwald (57150),admin:fr:57160,57150
0,stop_area:SNCF:85010124,Creux-de-Genthod,Europe/Paris,Creux-de-Genthod (Genthod),46.263758,6.161319,,Genthod,Genthod (1294),admin:osm:relation:1685487,1294
1,stop_area:SNCF:87286716,Croix - Wasquehal,Europe/Paris,Croix - Wasquehal (Wasquehal),50.678528,3.138069,59646,Wasquehal,Wasquehal (59290),admin:fr:59646,59290
2,stop_area:SNCF:87672600,Croix du Prince,Europe/Paris,Croix du Prince (Jurançon),43.285664,-0.379141,64284,Jurançon,Jurançon (64110),admin:fr:64284,64110
3,stop_area:SNCF:87281055,Croix l'Allumette,Europe/Paris,Croix l'Allumette (Croix),50.6868,3.151126,59163,Croix,Croix (59170),admin:fr:59163,59170
4,stop_area:SNCF:87753491,Croix Sainte,Europe/Paris,Croix Sainte (Martigues),43.408832,5.019645,13056,Martigues,Martigues (13117-13500),admin:fr:13056,13117;13500
5,stop_area:SNCF:87756338,Cros de Cagnes,Europe/Paris,Cros de Cagnes (Cagnes-sur-Mer),43.660485,7.167112,06027,Cagnes-sur-Mer,Cagnes-sur-Mer (06800),admin:fr:06027,06800
6,stop_area:SNCF:87271874,Crouy,Europe/Paris,Crouy (Crouy),49.40365,3.356999,02243,Crouy,Crouy (02880),admin:fr:02243,02880
7,stop_area:SNCF:87116640,Crouy-sur-Ourcq,Europe/Paris,Crouy-sur-Ourcq (Crouy-sur-Ourcq),49.091728,3.063089,77148,Crouy-sur-Ourcq,Crouy-sur-Ourcq (77840),admin:fr:77148,77840
8,stop_area:SNCF:87491266,Cubzac-les-Ponts,Europe/Paris,Cubzac-les-Ponts (Cubzac-les-Ponts),44.972889,-0.458964,33143,Cubzac-les-Ponts,Cubzac-les-Ponts (33240),admin:fr:33143,33240
9,stop_area:SNCF:87755355,Cuers - Pierrefeu,Europe/Paris,Cuers - Pierrefeu (Cuers),43.236428,6.085686,83049,Cuers,Cuers (83390),admin:fr:83049,83390
10,stop_area:SNCF:87481457,Cugand,Europe/Paris,Cugand (Cugand),47.05837,-1.25331,85076,Cugand,Cugand (85610),admin:fr:85076,85610
